latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
47.726848,-120.456396,046,027,7285,2818,2025-09-06,1855,L8,low,D
47.726578,-120.456409,046,027,7285,2819,2025-09-06,1855,L8,high,D
47.726309,-120.456422,046,027,7285,2820,2025-09-06,1855,L8,high,D
47.726039,-120.456435,046,027,7285,2821,2025-09-06,1855,L8,high,D
47.725769,-120.456448,046,027,7285,2822,2025-09-06,1855,L8,high,D
47.7255,-120.456461,046,027,7285,2823,2025-09-06,1855,L8,high,D
47.720646,-120.456698,046,027,7285,2841,2025-09-06,1855,L8,high,D
47.720376,-120.456711,046,027,7285,2842,2025-09-06,1855,L8,low,D
47.71741,-120.456855,046,027,7285,2853,2025-09-06,1855,L8,high,D
47.71714,-120.456868,046,027,7285,2854,2025-09-06,1855,L8,high,D
47.716871,-120.456881,046,027,7285,2855,2025-09-06,1855,L8,low,D
47.726839,-120.455996,046,027,7286,2818,2025-09-06,1855,L8,low,D
47.72657,-120.456009,046,027,7286,2819,2025-09-06,1855,L8,high,D
47.7263,-120.456022,046,027,7286,2820,2025-09-06,1855,L8,high,D
47.72603,-120.456035,046,027,7286,2821,2025-09-06,1855,L8,high,D
47.725761,-120.456048,046,027,7286,2822,2025-09-06,1855,L8,high,D
47.726021,-120.455636,046,027,7287,2821,2025-09-06,1855,L8,high,D
47.728683,-120.453905,046,027,7291,2811,2025-09-06,1855,L8,low,D
47.728413,-120.453919,046,027,7291,2812,2025-09-06,1855,L8,low,D
47.728674,-120.453506,046,027,7292,2811,2025-09-06,1855,L8,high,D
47.728404,-120.453519,046,027,7292,2812,2025-09-06,1855,L8,high,D
49.683225,-121.088645,046,026,4213,885,2025-09-06,1855,L8,high,D
49.682956,-121.088656,046,026,4213,886,2025-09-06,1855,L8,high,D
49.681338,-121.088719,046,026,4213,892,2025-09-06,1855,L8,medium,D
49.683218,-121.08823,046,026,4214,885,2025-09-06,1855,L8,high,D
49.682949,-121.08824,046,026,4214,886,2025-09-06,1855,L8,high,D
49.6816,-121.088293,046,026,4214,891,2025-09-06,1855,L8,high,D
49.681331,-121.088304,046,026,4214,892,2025-09-06,1855,L8,high,D
49.681061,-121.088314,046,026,4214,893,2025-09-06,1855,L8,high,D
49.681324,-121.087888,046,026,4215,892,2025-09-06,1855,L8,high,D
49.681054,-121.087899,046,026,4215,893,2025-09-06,1855,L8,high,D
49.68075,-121.085831,046,026,4220,894,2025-09-06,1855,L8,medium,D
49.68048,-121.085842,046,026,4220,895,2025-09-06,1855,L8,medium,D
49.679651,-121.084627,046,026,4223,898,2025-09-06,1855,L8,high,D
49.679644,-121.084211,046,026,4224,898,2025-09-06,1855,L8,medium,D
49.679637,-121.083795,046,026,4225,898,2025-09-06,1855,L8,medium,D
49.691676,-121.077498,046,026,4239,853,2025-09-06,1855,L8,high,D
49.691669,-121.077082,046,026,4240,853,2025-09-06,1855,L8,high,D
49.6914,-121.077093,046,026,4240,854,2025-09-06,1855,L8,medium,D
49.679693,-121.070901,046,026,4256,897,2025-09-06,1855,L8,high,D
49.679423,-121.070911,046,026,4256,898,2025-09-06,1855,L8,medium,D
49.679686,-121.070485,046,026,4257,897,2025-09-06,1855,L8,high,D
49.679416,-121.070496,046,026,4257,898,2025-09-06,1855,L8,high,D
49.675039,-121.066927,046,026,4266,914,2025-09-06,1855,L8,high,D
49.675032,-121.066511,046,026,4267,914,2025-09-06,1855,L8,high,D
49.674762,-121.066522,046,026,4267,915,2025-09-06,1855,L8,medium,D
49.675025,-121.066095,046,026,4268,914,2025-09-06,1855,L8,low,D
49.690639,-121.063812,046,026,4272,856,2025-09-06,1855,L8,high,D
49.690369,-121.063823,046,026,4272,857,2025-09-06,1855,L8,high,D
49.690632,-121.063396,046,026,4273,856,2025-09-06,1855,L8,high,D
49.690362,-121.063407,046,026,4273,857,2025-09-06,1855,L8,high,D
49.678966,-121.059701,046,026,4283,899,2025-09-06,1855,L8,high,D
49.678696,-121.059712,046,026,4283,900,2025-09-06,1855,L8,high,D
49.678959,-121.059285,046,026,4284,899,2025-09-06,1855,L8,high,D
49.678689,-121.059296,046,026,4284,900,2025-09-06,1855,L8,high,D
49.696184,-121.056519,046,026,4289,835,2025-09-06,1855,L8,medium,D
49.718938,-121.045621,046,026,4313,750,2025-09-06,1855,L8,high,D
49.686847,-121.046909,046,026,4313,869,2025-09-06,1855,L8,medium,D
49.718931,-121.045205,046,026,4314,750,2025-09-06,1855,L8,low,D
49.68684,-121.046493,046,026,4314,869,2025-09-06,1855,L8,high,D
49.68657,-121.046504,046,026,4314,870,2025-09-06,1855,L8,low,D
49.699559,-121.016859,046,026,4384,820,2025-09-06,1855,L8,medium,D
49.700502,-121.008916,046,026,4403,816,2025-09-06,1855,L8,low,D
49.69938,-121.006465,046,026,4409,820,2025-09-06,1855,L8,high,D
49.699111,-121.006476,046,026,4409,821,2025-09-06,1855,L8,high,D
49.699373,-121.006049,046,026,4410,820,2025-09-06,1855,L8,high,D
49.699104,-121.00606,046,026,4410,821,2025-09-06,1855,L8,high,D
49.692333,-121.004673,046,026,4414,846,2025-09-06,1855,L8,high,D
49.692063,-121.004684,046,026,4414,847,2025-09-06,1855,L8,high,D
49.692326,-121.004258,046,026,4415,846,2025-09-06,1855,L8,high,D
49.692056,-121.004269,046,026,4415,847,2025-09-06,1855,L8,high,D
49.692319,-121.003842,046,026,4416,846,2025-09-06,1855,L8,high,D
49.692049,-121.003853,046,026,4416,847,2025-09-06,1855,L8,high,D
49.691779,-121.003864,046,026,4416,848,2025-09-06,1855,L8,low,D
49.692042,-121.003437,046,026,4417,847,2025-09-06,1855,L8,high,D
49.691772,-121.003448,046,026,4417,848,2025-09-06,1855,L8,low,D
49.695001,-121.0029,046,026,4418,836,2025-09-06,1855,L8,medium,D
49.690417,-121.003088,046,026,4418,853,2025-09-06,1855,L8,high,D
49.690147,-121.003099,046,026,4418,854,2025-09-06,1855,L8,high,D
49.689791,-120.998122,046,026,4430,855,2025-09-06,1855,L8,low,D
49.689194,-120.994819,046,026,4438,857,2025-09-06,1855,L8,low,D
49.689187,-120.994403,046,026,4439,857,2025-09-06,1855,L8,high,D
49.688918,-120.994414,046,026,4439,858,2025-09-06,1855,L8,high,D
49.68918,-120.993987,046,026,4440,857,2025-09-06,1855,L8,high,D
49.68891,-120.993998,046,026,4440,858,2025-09-06,1855,L8,medium,D
49.253281,-121.006356,046,026,4453,2473,2025-09-06,1855,L8,low,D
49.72356,-120.984662,046,026,4459,729,2025-09-06,1855,L8,high,D
49.21536,-120.998407,046,026,4476,2613,2025-09-06,1855,L8,low,D
49.21509,-120.998418,046,026,4476,2614,2025-09-06,1855,L8,high,D
49.214821,-120.998429,046,026,4476,2615,2025-09-06,1855,L8,high,D
49.215083,-120.998006,046,026,4477,2614,2025-09-06,1855,L8,high,D
49.214814,-120.998017,046,026,4477,2615,2025-09-06,1855,L8,low,D
49.723095,-120.973442,046,026,4486,730,2025-09-06,1855,L8,high,D
49.715551,-120.958773,046,026,4522,757,2025-09-06,1855,L8,high,D
49.715281,-120.958784,046,026,4522,758,2025-09-06,1855,L8,medium,D
49.715543,-120.958357,046,026,4523,757,2025-09-06,1855,L8,high,D
49.715274,-120.958368,046,026,4523,758,2025-09-06,1855,L8,high,D
49.708787,-120.957808,046,026,4525,782,2025-09-06,1855,L8,low,D
49.708518,-120.957819,046,026,4525,783,2025-09-06,1855,L8,high,D
49.70878,-120.957392,046,026,4526,782,2025-09-06,1855,L8,high,D
49.70851,-120.957404,046,026,4526,783,2025-09-06,1855,L8,high,D
49.339315,-120.852546,046,026,4817,2144,2025-09-06,1855,L8,high,D
49.343792,-120.846568,046,026,4831,2127,2025-09-06,1855,L8,high,D
49.343522,-120.84658,046,026,4831,2128,2025-09-06,1855,L8,high,D
49.343784,-120.846155,046,026,4832,2127,2025-09-06,1855,L8,low,D
49.34242,-120.845389,046,026,4834,2132,2025-09-06,1855,L8,low,D
49.341341,-120.845436,046,026,4834,2136,2025-09-06,1855,L8,low,D
49.339454,-120.845519,046,026,4834,2143,2025-09-06,1855,L8,high,D
49.339184,-120.84553,046,026,4834,2144,2025-09-06,1855,L8,high,D
49.342412,-120.844976,046,026,4835,2132,2025-09-06,1855,L8,low,D
49.342143,-120.844988,046,026,4835,2133,2025-09-06,1855,L8,low,D
49.341064,-120.845035,046,026,4835,2137,2025-09-06,1855,L8,low,D
49.341056,-120.844622,046,026,4836,2137,2025-09-06,1855,L8,low,D
49.342397,-120.844151,046,026,4837,2132,2025-09-06,1855,L8,high,D
49.342389,-120.843738,046,026,4838,2132,2025-09-06,1855,L8,high,D
49.111402,-120.47307,046,026,5764,2960,2025-09-06,1855,L8,high,D
49.111132,-120.473084,046,026,5764,2961,2025-09-06,1855,L8,high,D
49.111393,-120.472659,046,026,5765,2960,2025-09-06,1855,L8,high,D
49.111123,-120.472673,046,026,5765,2961,2025-09-06,1855,L8,high,D
49.611922,-120.370438,046,026,5949,1097,2025-09-06,1855,L8,high,D
49.683225,-121.088645,046,025,2933,6155,2025-09-06,1854,L8,high,D
49.682956,-121.088656,046,025,2933,6156,2025-09-06,1854,L8,high,D
49.681607,-121.088709,046,025,2933,6161,2025-09-06,1854,L8,low,D
49.681338,-121.088719,046,025,2933,6162,2025-09-06,1854,L8,medium,D
49.683218,-121.08823,046,025,2934,6155,2025-09-06,1854,L8,high,D
49.682949,-121.08824,046,025,2934,6156,2025-09-06,1854,L8,high,D
49.6816,-121.088293,046,025,2934,6161,2025-09-06,1854,L8,high,D
49.681331,-121.088304,046,025,2934,6162,2025-09-06,1854,L8,high,D
49.681061,-121.088314,046,025,2934,6163,2025-09-06,1854,L8,high,D
49.680791,-121.088325,046,025,2934,6164,2025-09-06,1854,L8,low,D
49.681324,-121.087888,046,025,2935,6162,2025-09-06,1854,L8,high,D
49.681054,-121.087899,046,025,2935,6163,2025-09-06,1854,L8,high,D
49.68075,-121.085831,046,025,2940,6164,2025-09-06,1854,L8,medium,D
49.68048,-121.085842,046,025,2940,6165,2025-09-06,1854,L8,medium,D
49.679651,-121.084627,046,025,2943,6168,2025-09-06,1854,L8,high,D
49.679644,-121.084211,046,025,2944,6168,2025-09-06,1854,L8,medium,D
49.679637,-121.083795,046,025,2945,6168,2025-09-06,1854,L8,medium,D
49.691676,-121.077498,046,025,2959,6123,2025-09-06,1854,L8,high,D
49.691669,-121.077082,046,025,2960,6123,2025-09-06,1854,L8,high,D
49.6914,-121.077093,046,025,2960,6124,2025-09-06,1854,L8,low,D
49.679693,-121.070901,046,025,2976,6167,2025-09-06,1854,L8,high,D
49.679423,-121.070911,046,025,2976,6168,2025-09-06,1854,L8,high,D
49.679686,-121.070485,046,025,2977,6167,2025-09-06,1854,L8,high,D
49.679416,-121.070496,046,025,2977,6168,2025-09-06,1854,L8,high,D
49.675039,-121.066927,046,025,2986,6184,2025-09-06,1854,L8,high,D
49.675032,-121.066511,046,025,2987,6184,2025-09-06,1854,L8,high,D
49.674762,-121.066522,046,025,2987,6185,2025-09-06,1854,L8,medium,D
49.675025,-121.066095,046,025,2988,6184,2025-09-06,1854,L8,low,D
49.690639,-121.063812,046,025,2992,6126,2025-09-06,1854,L8,high,D
49.690369,-121.063823,046,025,2992,6127,2025-09-06,1854,L8,high,D
49.690632,-121.063396,046,025,2993,6126,2025-09-06,1854,L8,high,D
49.690362,-121.063407,046,025,2993,6127,2025-09-06,1854,L8,high,D
49.678966,-121.059701,046,025,3003,6169,2025-09-06,1854,L8,high,D
49.678696,-121.059712,046,025,3003,6170,2025-09-06,1854,L8,high,D
49.678959,-121.059285,046,025,3004,6169,2025-09-06,1854,L8,high,D
49.678689,-121.059296,046,025,3004,6170,2025-09-06,1854,L8,high,D
49.696184,-121.056519,046,025,3009,6105,2025-09-06,1854,L8,medium,D
49.689953,-121.055104,046,025,3013,6128,2025-09-06,1854,L8,low,D
49.718938,-121.045621,046,025,3033,6020,2025-09-06,1854,L8,high,D
49.686847,-121.046909,046,025,3033,6139,2025-09-06,1854,L8,medium,D
49.718931,-121.045205,046,025,3034,6020,2025-09-06,1854,L8,low,D
49.68684,-121.046493,046,025,3034,6139,2025-09-06,1854,L8,high,D
49.68657,-121.046504,046,025,3034,6140,2025-09-06,1854,L8,low,D
49.699559,-121.016859,046,025,3104,6090,2025-09-06,1854,L8,medium,D
49.700502,-121.008916,046,025,3123,6086,2025-09-06,1854,L8,low,D
49.69938,-121.006465,046,025,3129,6090,2025-09-06,1854,L8,high,D
49.699111,-121.006476,046,025,3129,6091,2025-09-06,1854,L8,high,D
49.699373,-121.006049,046,025,3130,6090,2025-09-06,1854,L8,high,D
49.699104,-121.00606,046,025,3130,6091,2025-09-06,1854,L8,high,D
49.692333,-121.004673,046,025,3134,6116,2025-09-06,1854,L8,high,D
49.692063,-121.004684,046,025,3134,6117,2025-09-06,1854,L8,high,D
49.692326,-121.004258,046,025,3135,6116,2025-09-06,1854,L8,high,D
49.692056,-121.004269,046,025,3135,6117,2025-09-06,1854,L8,high,D
49.692319,-121.003842,046,025,3136,6116,2025-09-06,1854,L8,high,D
49.692049,-121.003853,046,025,3136,6117,2025-09-06,1854,L8,high,D
49.691779,-121.003864,046,025,3136,6118,2025-09-06,1854,L8,low,D
49.692042,-121.003437,046,025,3137,6117,2025-09-06,1854,L8,high,D
49.691772,-121.003448,046,025,3137,6118,2025-09-06,1854,L8,low,D
49.695001,-121.0029,046,025,3138,6106,2025-09-06,1854,L8,medium,D
49.690417,-121.003088,046,025,3138,6123,2025-09-06,1854,L8,high,D
49.690147,-121.003099,046,025,3138,6124,2025-09-06,1854,L8,high,D
49.689791,-120.998122,046,025,3150,6125,2025-09-06,1854,L8,low,D
49.689194,-120.994819,046,025,3158,6127,2025-09-06,1854,L8,low,D
49.689187,-120.994403,046,025,3159,6127,2025-09-06,1854,L8,high,D
49.688918,-120.994414,046,025,3159,6128,2025-09-06,1854,L8,high,D
49.68918,-120.993987,046,025,3160,6127,2025-09-06,1854,L8,high,D
49.68891,-120.993998,046,025,3160,6128,2025-09-06,1854,L8,medium,D
49.72356,-120.984662,046,025,3179,5999,2025-09-06,1854,L8,high,D
49.723095,-120.973442,046,025,3206,6000,2025-09-06,1854,L8,high,D
49.715551,-120.958773,046,025,3242,6027,2025-09-06,1854,L8,high,D
49.715281,-120.958784,046,025,3242,6028,2025-09-06,1854,L8,medium,D
49.715543,-120.958357,046,025,3243,6027,2025-09-06,1854,L8,high,D
49.715274,-120.958368,046,025,3243,6028,2025-09-06,1854,L8,high,D
49.708787,-120.957808,046,025,3245,6052,2025-09-06,1854,L8,low,D
49.708518,-120.957819,046,025,3245,6053,2025-09-06,1854,L8,high,D
49.70878,-120.957392,046,025,3246,6052,2025-09-06,1854,L8,high,D
49.70851,-120.957404,046,025,3246,6053,2025-09-06,1854,L8,high,D
49.611922,-120.370438,046,025,4669,6367,2025-09-06,1854,L8,high,D
45.369627,-72.497482,013,028,1038,6355,2025-09-07,1532,L9,medium,D
43.684593,-73.439727,013,030,989,2073,2025-09-07,1533,L9,low,D
45.139814,-72.793221,013,029,1746,1951,2025-09-07,1532,L9,medium,D
45.139545,-72.793203,013,029,1746,1952,2025-09-07,1532,L9,high,D
45.139557,-72.792822,013,029,1747,1952,2025-09-07,1532,L9,high,D
45.369627,-72.497482,013,029,2558,1135,2025-09-07,1532,L9,medium,D
43.127868,-85.851173,021,030,842,4142,2025-09-07,1622,L8,high,D
43.303108,-85.646295,021,030,1387,3485,2025-09-07,1622,L8,low,D
43.303104,-85.645925,021,030,1388,3485,2025-09-07,1622,L8,low,D
43.091098,-85.519385,021,030,1744,4264,2025-09-07,1622,L8,high,D
42.898462,-85.456393,021,030,1928,4974,2025-09-07,1622,L8,high,D
42.503799,-85.287961,021,030,2416,6426,2025-09-07,1622,L8,high,D
44.084598,-85.099502,021,030,2799,563,2025-09-07,1622,L8,high,D
42.372147,-85.143977,021,030,2821,6905,2025-09-07,1622,L8,high,D
43.757643,-85.0756,021,030,2891,1772,2025-09-07,1622,L8,low,D
43.757373,-85.075609,021,030,2891,1773,2025-09-07,1622,L8,high,D
43.757367,-85.075236,021,030,2892,1773,2025-09-07,1622,L8,low,D
43.33423,-84.884385,021,030,3444,3327,2025-09-07,1622,L8,high,D
43.334493,-84.884006,021,030,3445,3326,2025-09-07,1622,L8,high,D
43.334223,-84.884015,021,030,3445,3327,2025-09-07,1622,L8,high,D
42.415972,-84.67344,021,030,4108,6711,2025-09-07,1622,L8,high,D
42.415964,-84.673076,021,030,4109,6711,2025-09-07,1622,L8,high,D
42.41514,-84.672377,021,030,4111,6714,2025-09-07,1622,L8,low,D
42.826122,-84.610768,021,030,4237,5188,2025-09-07,1622,L8,low,D
43.922242,-84.471281,021,030,4494,1119,2025-09-07,1622,L8,high,D
42.915845,-84.486384,021,030,4566,4846,2025-09-07,1622,L8,medium,D
42.915837,-84.486017,021,030,4567,4846,2025-09-07,1622,L8,high,D
42.998877,-83.750639,021,030,6556,4470,2025-09-07,1622,L8,low,D
34.177617,-88.542383,021,036,349,5473,2025-09-07,1624,L8,high,D
34.177346,-88.542378,021,036,349,5474,2025-09-07,1624,L8,high,D
34.366173,-88.204594,021,036,1395,4790,2025-09-07,1624,L8,low,D
34.469118,-88.161648,021,036,1531,4411,2025-09-07,1624,L8,high,D
34.468848,-88.161644,021,036,1531,4412,2025-09-07,1624,L8,low,D
34.469121,-88.161321,021,036,1532,4411,2025-09-07,1624,L8,low,D
34.468851,-88.161317,021,036,1532,4412,2025-09-07,1624,L8,low,D
35.563663,-88.152406,021,036,1606,365,2025-09-07,1624,L8,high,D
33.874103,-87.95242,021,036,2151,6617,2025-09-07,1624,L8,high,D
35.507685,-87.966358,021,036,2166,578,2025-09-07,1624,L8,high,D
35.507414,-87.966355,021,036,2166,579,2025-09-07,1624,L8,high,D
34.977561,-87.959431,021,036,2168,2538,2025-09-07,1624,L8,medium,D
34.97729,-87.959428,021,036,2168,2539,2025-09-07,1624,L8,high,D
34.977834,-87.959106,021,036,2169,2537,2025-09-07,1624,L8,high,D
34.977563,-87.959103,021,036,2169,2538,2025-09-07,1624,L8,high,D
34.977293,-87.959099,021,036,2169,2539,2025-09-07,1624,L8,high,D
34.987425,-87.94344,021,036,2217,2502,2025-09-07,1624,L8,low,D
34.276063,-87.890772,021,036,2354,5133,2025-09-07,1624,L8,medium,D
35.070691,-87.799953,021,036,2656,2198,2025-09-07,1624,L8,medium,D
34.7553,-87.707088,021,036,2930,3366,2025-09-07,1624,L8,high,D
34.775918,-87.595135,021,036,3272,3292,2025-09-07,1624,L8,medium,D
34.775648,-87.595133,021,036,3272,3293,2025-09-07,1624,L8,medium,D
33.978987,-87.44435,021,036,3719,6240,2025-09-07,1624,L8,medium,D
33.978716,-87.444348,021,036,3719,6241,2025-09-07,1624,L8,high,D
35.099032,-87.442442,021,036,3743,2100,2025-09-07,1624,L8,high,D
35.098762,-87.442441,021,036,3743,2101,2025-09-07,1624,L8,high,D
35.099034,-87.442113,021,036,3744,2100,2025-09-07,1624,L8,high,D
35.098763,-87.442111,021,036,3744,2101,2025-09-07,1624,L8,high,D
35.05313,-87.208953,021,036,4452,2272,2025-09-07,1624,L8,low,D
33.804336,-87.173133,021,036,4553,6888,2025-09-07,1624,L8,low,D
34.955347,-87.091072,021,036,4810,2634,2025-09-07,1624,L8,low,D
34.6391,-87.083851,021,036,4831,3803,2025-09-07,1624,L8,medium,D
34.638829,-87.083851,021,036,4831,3804,2025-09-07,1624,L8,high,D
34.638559,-87.083851,021,036,4831,3805,2025-09-07,1624,L8,medium,D
34.6391,-87.083524,021,036,4832,3803,2025-09-07,1624,L8,medium,D
34.63883,-87.083524,021,036,4832,3804,2025-09-07,1624,L8,high,D
34.638559,-87.083523,021,036,4832,3805,2025-09-07,1624,L8,high,D
34.63883,-87.083196,021,036,4833,3804,2025-09-07,1624,L8,medium,D
33.632355,-87.059249,021,036,4904,7524,2025-09-07,1624,L8,high,D
34.645337,-87.059633,021,036,4905,3780,2025-09-07,1624,L8,high,D
34.778451,-86.968906,021,036,5182,3288,2025-09-07,1624,L8,medium,D
34.243849,-86.952814,021,036,5232,5264,2025-09-07,1624,L8,high,D
34.243578,-86.952815,021,036,5232,5265,2025-09-07,1624,L8,high,D
34.378211,-86.833962,021,036,5596,4767,2025-09-07,1624,L8,high,D
34.37794,-86.833962,021,036,5596,4768,2025-09-07,1624,L8,low,D
34.37821,-86.833635,021,036,5597,4767,2025-09-07,1624,L8,high,D
34.37794,-86.833636,021,036,5597,4768,2025-09-07,1624,L8,high,D
34.499353,-86.792874,021,036,5721,4319,2025-09-07,1624,L8,low,D
34.499353,-86.792547,021,036,5722,4319,2025-09-07,1624,L8,high,D
33.582116,-86.780544,021,036,5766,7709,2025-09-07,1624,L8,high,D
33.581846,-86.780545,021,036,5766,7710,2025-09-07,1624,L8,high,D
33.690005,-86.634935,021,036,6215,7309,2025-09-07,1624,L8,low,D
34.992764,-86.570074,021,036,6395,2493,2025-09-07,1624,L8,high,D
34.441001,-86.530469,021,036,6525,4532,2025-09-07,1624,L8,low,D
34.039504,-86.531718,021,036,6528,6016,2025-09-07,1624,L8,medium,D
35.088374,-86.303982,021,036,7202,2135,2025-09-07,1624,L8,high,D
35.088103,-86.303984,021,036,7202,2136,2025-09-07,1624,L8,high,D
38.47644,-87.310972,021,033,443,5483,2025-09-07,1623,L8,low,D
38.799665,-87.248804,021,033,627,4288,2025-09-07,1623,L8,high,D
38.799395,-87.248803,021,033,627,4289,2025-09-07,1623,L8,high,D
39.250814,-87.099496,021,033,1061,2620,2025-09-07,1623,L8,low,D
39.39762,-86.926892,021,033,1557,2077,2025-09-07,1623,L8,low,D
38.373035,-86.644938,021,033,2381,5865,2025-09-07,1623,L8,low,D
38.551968,-86.629255,021,033,2424,5203,2025-09-07,1623,L8,low,D
38.789568,-86.541324,021,033,2675,4323,2025-09-07,1623,L8,high,D
39.765566,-86.44525,021,033,2931,711,2025-09-07,1623,L8,low,D
38.88863,-86.443488,021,033,2956,3955,2025-09-07,1623,L8,low,D
39.59121,-86.389695,021,033,3094,1355,2025-09-07,1623,L8,high,D
39.354295,-86.319685,021,033,3301,2230,2025-09-07,1623,L8,low,D
39.354564,-86.319334,021,033,3302,2229,2025-09-07,1623,L8,low,D
39.354293,-86.319337,021,033,3302,2230,2025-09-07,1623,L8,high,D
38.031373,-86.258949,021,033,3515,7122,2025-09-07,1623,L8,high,D
38.031102,-86.258952,021,033,3515,7123,2025-09-07,1623,L8,low,D
38.961577,-86.202612,021,033,3650,3680,2025-09-07,1623,L8,low,D
38.388875,-86.149858,021,033,3822,5797,2025-09-07,1623,L8,low,D
38.388605,-86.149861,021,033,3822,5798,2025-09-07,1623,L8,high,D
38.388602,-86.149517,021,033,3823,5798,2025-09-07,1623,L8,high,D
38.003827,-86.144413,021,033,3851,7221,2025-09-07,1623,L8,high,D
38.003557,-86.144416,021,033,3851,7222,2025-09-07,1623,L8,high,D
38.00354,-86.142025,021,033,3858,7222,2025-09-07,1623,L8,high,D
38.003269,-86.142028,021,033,3858,7223,2025-09-07,1623,L8,low,D
39.022838,-85.980822,021,033,4288,3447,2025-09-07,1623,L8,high,D
39.68064,-85.964223,021,033,4308,1013,2025-09-07,1623,L8,high,D
38.146093,-85.950345,021,033,4413,6689,2025-09-07,1623,L8,low,D
37.99817,-85.94699,021,033,4429,7236,2025-09-07,1623,L8,high,D
38.576252,-85.922418,021,033,4476,5097,2025-09-07,1623,L8,low,D
38.409305,-85.907378,021,033,4527,5714,2025-09-07,1623,L8,high,D
38.409572,-85.90703,021,033,4528,5713,2025-09-07,1623,L8,high,D
38.409302,-85.907034,021,033,4528,5714,2025-09-07,1623,L8,high,D
38.409569,-85.906687,021,033,4529,5713,2025-09-07,1623,L8,high,D
38.408488,-85.906703,021,033,4529,5717,2025-09-07,1623,L8,low,D
38.408485,-85.90636,021,033,4530,5717,2025-09-07,1623,L8,high,D
38.408214,-85.906364,021,033,4530,5718,2025-09-07,1623,L8,high,D
38.408481,-85.906016,021,033,4531,5717,2025-09-07,1623,L8,high,D
38.408079,-85.891935,021,033,4572,5718,2025-09-07,1623,L8,low,D
38.408075,-85.891591,021,033,4573,5718,2025-09-07,1623,L8,high,D
38.990348,-85.8313,021,033,4721,3562,2025-09-07,1623,L8,high,D
38.231505,-85.833265,021,033,4751,6369,2025-09-07,1623,L8,high,D
39.675022,-85.775771,021,033,4847,1027,2025-09-07,1623,L8,low,D
38.007807,-85.600697,021,033,5442,7187,2025-09-07,1623,L8,low,D
38.007803,-85.600356,021,033,5443,7187,2025-09-07,1623,L8,high,D
37.963178,-85.599154,021,033,5449,7352,2025-09-07,1623,L8,low,D
39.077887,-85.518071,021,033,5620,3225,2025-09-07,1623,L8,low,D
39.451114,-84.914355,021,033,7329,1810,2025-09-07,1623,L8,low,D
28.19154,-88.494942,021,040,5306,6443,2025-09-07,1626,L8,high,D
29.062074,-88.091943,021,040,6654,3242,2025-09-07,1626,L8,high,D
29.061804,-88.09194,021,040,6654,3243,2025-09-07,1626,L8,high,D
30.318423,-89.455518,021,039,1037,3823,2025-09-07,1626,L8,high,D
30.570939,-89.195413,021,039,1889,2907,2025-09-07,1626,L8,high,D
30.642762,-89.073407,021,039,2284,2649,2025-09-07,1626,L8,high,D
30.642767,-89.073094,021,039,2285,2649,2025-09-07,1626,L8,high,D
30.642497,-89.073088,021,039,2285,2650,2025-09-07,1626,L8,high,D
31.204104,-89.084927,021,039,2286,574,2025-09-07,1626,L8,high,D
31.203833,-89.084921,021,039,2286,575,2025-09-07,1626,L8,high,D
31.203838,-89.084606,021,039,2287,575,2025-09-07,1626,L8,high,D
31.199492,-88.947566,021,039,2722,599,2025-09-07,1626,L8,high,D
31.199496,-88.947252,021,039,2723,599,2025-09-07,1626,L8,high,D
31.199501,-88.946937,021,039,2724,599,2025-09-07,1626,L8,low,D
30.58232,-88.845962,021,039,3007,2885,2025-09-07,1626,L8,high,D
30.582049,-88.845957,021,039,3007,2886,2025-09-07,1626,L8,high,D
30.582324,-88.845649,021,039,3008,2885,2025-09-07,1626,L8,low,D
30.572024,-88.511077,021,039,4077,2939,2025-09-07,1626,L8,low,D
30.764899,-88.497157,021,039,4131,2227,2025-09-07,1626,L8,high,D
30.541233,-88.481831,021,039,4169,3054,2025-09-07,1626,L8,low,D
30.541236,-88.481518,021,039,4170,3054,2025-09-07,1626,L8,low,D
30.497459,-88.475228,021,039,4188,3216,2025-09-07,1626,L8,medium,D
30.497188,-88.475224,021,039,4188,3217,2025-09-07,1626,L8,low,D
30.799292,-88.321163,021,039,4694,2107,2025-09-07,1626,L8,low,D
30.855267,-88.299655,021,039,4765,1901,2025-09-07,1626,L8,high,D
30.474635,-88.250506,021,039,4906,3309,2025-09-07,1626,L8,high,D
30.474638,-88.250193,021,039,4907,3309,2025-09-07,1626,L8,medium,D
30.433053,-87.786076,021,039,6391,3476,2025-09-07,1626,L8,high,D
30.433055,-87.785763,021,039,6392,3476,2025-09-07,1626,L8,high,D
30.432784,-87.785761,021,039,6392,3477,2025-09-07,1626,L8,low,D
30.578566,-87.607347,021,039,6966,2942,2025-09-07,1626,L8,low,D
44.084598,-85.099502,021,029,1619,5863,2025-09-07,1622,L8,high,D
43.922242,-84.471281,021,029,3314,6419,2025-09-07,1622,L8,high,D
39.97626,-86.83704,021,032,591,5226,2025-09-07,1623,L8,high,D
39.975989,-86.837041,021,032,591,5227,2025-09-07,1623,L8,high,D
39.975719,-86.837042,021,032,591,5228,2025-09-07,1623,L8,high,D
39.975989,-86.83669,021,032,592,5227,2025-09-07,1623,L8,high,D
39.975719,-86.83669,021,032,592,5228,2025-09-07,1623,L8,high,D
